Funder,closed,gold,diamond,bronze,green,hybrid,Total,% Open,Closed/AAM embargoed,Closed/AAM immediate,Potential % open
"University of New Brunswick, UNB",1,0,0,0,0,0,1,0,1,0,100
University of New South Wales,0,1,0,0,0,0,1,100,0,0,100
"University of New South Wales (UNSW) School of Biological, Earth and Environmental Sciences",0,0,0,1,0,0,1,100,0,0,100
University of New South Wales Scientia Fellowship,0,2,0,0,0,0,2,100,0,0,100
University of New South Wales University Postgraduate Award (UPA),0,1,0,0,0,0,1,100,0,0,100
"University of New South Wales, Sydney, Australia",1,0,0,0,0,0,1,0,0,0,0
"University of New South Wales, UNSW",5,4,0,0,1,1,11,54,4,0,90
"University of New South Wales, UNSW: 00889665, 1117300",0,1,0,0,0,0,1,100,0,0,100
"University of New South Wales, UNSW: LP150100064",0,1,0,0,0,0,1,100,0,0,100
"University of New South Wales, UNSW: NSW",1,0,0,0,0,0,1,0,1,0,100
University of Newcastle,0,1,0,0,0,0,1,100,0,0,100
"University of Newcastle Australia, UON",0,0,0,1,0,0,1,100,0,0,100
University of Newcastle Priority Research Centre for Reproductive Science,0,0,0,0,1,0,1,100,0,0,100
"University of Newcastle, Faculty of Health and Medicine Brawn Research Funding Scheme",0,1,0,0,0,0,1,100,0,0,100
"University of Newcastle, School of Environmental and Life Sciences",1,0,0,0,0,0,1,0,1,0,100
"University of North Carolina Wilmington, UNCW",0,1,0,0,0,0,1,100,0,0,100
"University of North Carolina Wilmington, UNCW: DK056350",0,1,0,0,0,0,1,100,0,0,100
"University of North Carolina at Chapel Hill, UNC-CH",0,0,0,1,0,0,1,100,0,0,100
"University of North Carolina at Greensboro, UNCG",1,0,0,0,0,0,1,0,0,1,100
"University of North Carolina, UNC",0,1,0,1,0,0,2,100,0,0,100
"University of North Carolina, UNC: UL1TR001111",0,0,0,1,0,0,1,100,0,0,100
University of Nottingham,1,1,0,0,1,2,5,80,0,0,80
University of Oregon,1,0,0,0,0,0,1,0,1,0,100
"University of Oregon, UO",1,0,0,0,0,1,2,50,1,0,100
University of Otago,52,28,1,9,2,9,101,48,46,3,97
"University of Otago (Dunedin, New Zealand)",0,1,0,0,0,0,1,100,0,0,100
University of Otago Doctoral Scholarship,3,2,0,1,0,1,7,57,2,0,85
"University of Otago Doctoral Scholarship, New Zealand",1,0,0,0,0,0,1,0,1,0,100
University of Otago Doctoral Scholarships,0,0,0,0,1,0,1,100,0,0,100
University of Otago Health Science Postdoctoral Fellowship,1,0,0,0,0,1,2,50,1,0,100
University of Otago Ocean Acidification Research Theme,0,0,0,0,0,1,1,100,0,0,100
University of Otago PhD Scholarship,0,2,0,0,0,0,2,100,0,0,100
University of Otago Research Fund,1,0,0,0,0,0,1,0,1,0,100
University of Otago Research Grant,3,2,0,1,0,0,6,50,2,0,83
University of Otago Research Grant (2016-17),1,0,0,0,0,0,1,0,1,0,100
University of Otago Research Grant (UORG 2014),0,1,0,0,0,0,1,100,0,0,100
University of Otago Research Grant (UORG 2018),0,1,0,0,0,0,1,100,0,0,100
University of Otago Research Grant (UORG),1,0,0,0,0,0,1,0,1,0,100
"University of Otago Research Grant, an Otago Medical Research Foundation Research Grant",0,0,0,0,1,0,1,100,0,0,100
University of Otago Research Grants,1,0,0,0,0,0,1,0,1,0,100
University of Otago School of Biomedical Sciences,0,0,0,0,1,0,1,100,0,0,100
"University of Otago School of Physical Education, Sport & Exercise Sciences",1,0,0,0,0,0,1,0,1,0,100
"University of Otago Wellington, New Zealand Equipment Grant",1,0,0,0,0,0,1,0,1,0,100
"University of Otago, Department of Chemistry",1,0,0,0,0,0,1,0,1,0,100
"University of Otago, Division of Health Sciences, Dunedin School of Medicine Dunbar Scholarship (2014)",1,0,0,0,0,0,1,0,1,0,100
"University of Otago, Division of Health Sciences, Dunedin School of Medicine Dunbar Scholarship (2016)",1,0,0,0,0,0,1,0,1,0,100
"University of Otago, New Zealand",1,0,0,0,0,0,1,0,1,0,100
"University of Otago, Wellington",1,1,0,0,0,0,2,50,0,1,100
University of Otago: 110089.01,1,4,0,0,0,0,5,80,1,0,100
University of OtagoWellington Research Equipment Grant,1,0,0,0,0,0,1,0,1,0,100
University of Ottawa Clinical Research Chair in Reproductive Population Health and Health Services,1,0,0,0,0,0,1,0,1,0,100
University of Ottawa Heart Institute,0,0,0,0,0,2,2,100,0,0,100
"University of Ottawa, U of O",1,0,0,0,0,0,1,0,1,0,100
"University of Oulu, Finland",0,1,0,0,0,0,1,100,0,0,100
University of Oxford,1,3,0,0,4,2,10,90,1,0,100
"University of Oxford, UK",0,0,0,0,1,0,1,100,0,0,100
University of Padova,0,1,0,0,0,0,1,100,0,0,100
University of Padua,0,1,0,0,0,0,1,100,0,0,100
"University of Pennsylvania, Penn",0,1,0,0,0,0,1,100,0,0,100
University of Pisa,0,1,0,0,0,0,1,100,0,0,100
"University of Pretoria, UP",0,0,0,0,1,1,2,100,0,0,100
University of Queensland,1,2,0,0,1,1,5,80,1,0,100
University of Queensland (Australia)University of Queensland,1,0,0,0,3,0,4,75,1,0,100
University of Queensland Development Fellowship,0,0,0,0,0,1,1,100,0,0,100
University of Queensland Diamantina Institute,0,0,0,1,0,0,1,100,0,0,100
University of Queensland Early Career Researcher grant,0,0,0,1,0,0,1,100,0,0,100
University of Queensland Postdoctoral Research FellowshipUniversity of Queensland,0,0,0,0,1,0,1,100,0,0,100
University of Queensland Research Computing Centre,1,0,0,0,0,0,1,0,1,0,100
University of Queensland Research Training Scholarship,0,0,0,0,1,0,1,100,0,0,100
"University of Queensland Research Training Scholarship, Australia",0,0,0,0,1,0,1,100,0,0,100
"University of Queensland, Institute for Molecular Bioscience",0,0,0,1,0,0,1,100,0,0,100
"University of Queensland, UQ",3,2,0,1,6,0,12,75,3,0,100
"University of Queensland, UQ: APP1132524, APP1153439, APP1156093",0,0,0,0,2,0,2,100,0,0,100
"University of Queensland, UQ: UQECR1607045",0,0,0,1,0,0,1,100,0,0,100
University of Rhode Island,1,0,0,0,0,0,1,0,1,0,100
"University of Rhode Island, URI",1,0,0,0,0,0,1,0,1,0,100
"University of Salford Manchester, USM",0,1,0,0,0,0,1,100,0,0,100
"University of Saskatchewan, U of S",0,1,0,0,0,0,1,100,0,0,100
"University of Saskatchewan, U of S: 2018_001, 2019_004, IGA 2017_001",0,1,0,0,0,0,1,100,0,0,100
"University of Science and Technology Beijing, USTB",5,0,2,0,1,0,8,37,4,1,100
"University of Science and Technology Beijing, USTB: 2018-Z02",3,0,0,0,0,0,3,0,3,0,100
"University of Science and Technology Beijing, USTB: 2019-Z14",1,0,2,0,1,0,4,75,1,0,100
University of Sheffield,0,0,0,0,10,0,10,100,0,0,100
University of Siena,0,1,0,0,0,0,1,100,0,0,100
"University of South Alabama, USA",0,0,0,0,0,1,1,100,0,0,100
"University of South Alabama, USA: OPP1017459",0,0,0,0,0,1,1,100,0,0,100
"University of South Carolina, USC",0,0,0,0,0,1,1,100,0,0,100
University of South Florida,1,0,1,0,0,0,2,50,0,0,50
"University of South Florida, USF",1,0,1,0,0,0,2,50,0,0,50
University of Southampton,1,2,0,0,2,2,7,85,1,0,100
"University of Southampton: 13-MAU-039, 15-MAU-001",1,0,0,0,0,0,1,0,1,0,100
University of Southern Denmark,0,1,0,0,0,0,1,100,0,0,100
"University of Sri Jayewardenepura, USJP",0,1,0,0,0,0,1,100,0,0,100
University of St Andrews,0,0,0,1,0,0,1,100,0,0,100
University of St Andrews Bioinformatics Unit - Wellcome Trust ISSF award,0,0,0,1,0,0,1,100,0,0,100
University of Stockholm,1,0,0,1,0,0,2,50,1,0,100
University of Stuttgart,1,0,0,0,0,0,1,0,1,0,100
University of Sydney,5,2,0,1,4,0,12,58,3,0,83
University of Sydney Cancer Research FundUniversity of Sydney,0,0,0,0,1,0,1,100,0,0,100
University of Sydney Charles Perkins Centre,0,1,0,0,0,0,1,100,0,0,100
University of Sydney International Postgraduate Research ScholarshipUniversity of Sydney,0,1,0,0,0,0,1,100,0,0,100
University of Sydney Medical FoundationUniversity of Sydney,0,0,0,0,0,1,1,100,0,0,100
University of Sydney Post-Graduate AwardUniversity of Sydney,0,1,0,0,0,0,1,100,0,0,100
University of Sydney PostGraduate Award scheme,0,1,0,0,0,0,1,100,0,0,100
University of Sydney Postdoctoral Research FellowshipUniversity of Sydney,0,0,0,1,0,0,1,100,0,0,100
University of Sydney Postgraduate Foundation,1,0,0,0,0,0,1,0,1,0,100
University of Sydney South East Asia Centre,0,1,0,0,0,0,1,100,0,0,100
"University of Sydney, Usyd",7,7,0,2,3,1,20,65,5,1,95
University of Tasmania,1,0,0,0,0,1,2,50,1,0,100
University of Tasmania through the UTAS Foundation,0,0,0,0,1,0,1,100,0,0,100
"University of Tasmania, UTAS",3,0,0,0,2,2,7,57,2,0,85
"University of Tasmania, UTAS: R2416/11",0,0,0,0,0,1,1,100,0,0,100
University of Technology Sydney,2,0,0,0,0,0,2,0,2,0,100
"University of Technology Sydney, Faculty of Health",0,1,0,0,0,0,1,100,0,0,100
"University of Technology Sydney, UTS",3,2,0,0,0,0,5,40,3,0,100
"University of Technology Sydney, UTS: 2232299",2,0,0,0,0,0,2,0,2,0,100
"University of Technology Sydney, UTS: 321720.2232432",1,0,0,0,0,0,1,0,1,0,100
"University of Tennessee, Knoxville",0,0,0,1,0,0,1,100,0,0,100
"University of Tennessee, UT",0,0,0,1,0,0,1,100,0,0,100
"University of Texas Medical Branch, UTMB",1,0,0,0,0,0,1,0,1,0,100
"University of Texas Medical Branch, UTMB: R01 AG018016",1,0,0,0,0,0,1,0,1,0,100
University of Texas at Austin,0,0,1,0,1,0,2,100,0,0,100
"University of Texas at San Antonio, Office of the Vice President for Research, Economic Development, and Knowledge Enterprise, Internal Research Awards Grant Program (INTRA)",1,0,0,0,0,0,1,0,1,0,100
"University of Texas at San Antonio, UTSA",1,0,0,0,0,0,1,0,1,0,100
University of Tokyo,0,0,0,0,0,2,2,100,0,0,100
University of Toronto,1,1,0,1,0,0,3,66,0,0,66
"University of Toronto, U of T",1,3,0,0,0,0,4,75,1,0,100
"University of Toronto, UofT",1,0,1,0,0,0,2,50,0,0,50
University of Turku,1,0,0,0,0,0,1,0,1,0,100
University of Ulm,0,1,0,0,1,0,2,100,0,0,100
University of Utah,0,0,0,1,1,0,2,100,0,0,100
University of Utah: MH49599,0,0,0,1,0,0,1,100,0,0,100
"University of Victoria, UVic",0,0,0,0,0,1,1,100,0,0,100
University of Vienna,0,1,0,0,0,1,2,100,0,0,100
"University of Virginia, UV",1,0,0,0,0,0,1,0,1,0,100
University of Waikato,5,2,1,0,0,0,8,37,5,0,100
University of Waikato Doctoral Scholarship,0,1,0,0,0,0,1,100,0,0,100
University of Waikato PhD scholarship,1,0,0,0,0,0,1,0,1,0,100
"University of Waikato in Hamilton, New Zealand",1,0,0,0,0,0,1,0,1,0,100
"University of Waikato, New Zealand",1,0,0,0,0,0,1,0,1,0,100
"University of Waikato: EU-FP6, MOIF CT-2005-007436, V083",1,0,0,0,0,0,1,0,1,0,100
University of Warwick,2,0,0,0,3,0,5,60,0,2,100
University of Washington,1,0,0,0,0,0,1,0,1,0,100
University of Washington Climate Impacts Group Science Communication Fund,0,0,0,0,0,1,1,100,0,0,100
University of Washington Northwest Genome Center,0,0,0,0,0,1,1,100,0,0,100
"University of Washington, UW",1,0,0,0,3,2,6,83,1,0,100
"University of Washington, UW: H133N060033",0,0,0,0,2,1,3,100,0,0,100
University of Western Australia,2,1,0,0,0,0,3,33,1,1,100
University of Western Australia (UWA),0,0,0,0,0,1,1,100,0,0,100
"University of Western Australia, UWA",4,3,0,1,1,1,10,60,2,1,90
"University of Western Sydney, UWS",1,0,0,0,1,0,2,50,0,1,100
"University of Wisconsin-Madison, Office of Vice Chancellor for Research and Graduate Education",0,0,0,1,0,0,1,100,0,0,100
"University of Wisconsin-Madison, UW",0,0,0,1,1,0,2,100,0,0,100
"University of Wisconsin-Madison, UW: 1KL2RR025012-01, KL2",0,0,0,0,1,0,1,100,0,0,100
"University of Wollongong, UOW",0,0,0,0,1,0,1,100,0,0,100
University of York,0,0,0,0,1,1,2,100,0,0,100
University of York World wide Universities Network (WUN) funding,0,1,0,0,0,0,1,100,0,0,100
University of YorkEuropean Commission,0,0,0,0,2,0,2,100,0,0,100
University of Zurich,1,0,0,0,0,0,1,0,0,1,100
University of the Basque Country UPV/EHUUniversity of Basque Country,1,0,0,0,0,0,1,0,1,0,100
"University of the East, UE",0,1,0,0,0,0,1,100,0,0,100
"University of the East, UE: U01 MH106874",0,1,0,0,0,0,1,100,0,0,100
University of the Ryukyus,0,0,0,0,0,3,3,100,0,0,100
University of the Sunshine Coast,1,1,0,0,0,0,2,50,1,0,100
University of the Sunshine Coast Research Scholarship - PhD Candidate,0,1,0,0,0,0,1,100,0,0,100
University of the Sunshine Coast Research Scholarship-PhD Candidate,1,0,0,0,0,0,1,0,1,0,100
"University of the Sunshine Coast, USC",1,1,0,0,1,0,3,66,1,0,100
"University of the West Indies, UWI",0,1,0,0,0,0,1,100,0,0,100
"University of the West of England, UWE",0,0,0,1,0,0,1,100,0,0,100
"University of the Witwatersrand, Johannesburg",0,0,0,0,0,1,1,100,0,0,100
"University of the Witwatersrand, Johannesburg, WITS",0,1,0,1,0,0,2,100,0,0,100
University's World wide Universities Network (WUN) funding,0,1,0,0,0,0,1,100,0,0,100
"UniversitÃ  di Pisa, UniPi",0,1,0,0,0,0,1,100,0,0,100
"UniversitÃ  di Pisa, UniPi: PRA 2018_18",0,1,0,0,0,0,1,100,0,0,100
"UniversitÃ© de GenÃ¨ve, UNIGE",0,0,0,0,0,1,1,100,0,0,100
"Università Politecnica delle Marche, UNIVPM",1,0,0,0,0,0,1,0,1,0,100
"Università Politecnica delle Marche, UNIVPM: GPC2015/025",1,0,0,0,0,0,1,0,1,0,100
"Università degli Studi di Ferrara, UNIFE",0,0,0,0,1,0,1,100,0,0,100
"Università degli Studi di Ferrara, UNIFE: 2000CVGG2–026",0,0,0,0,1,0,1,100,0,0,100
Università degli Studi di Padova,0,1,0,0,0,0,1,100,0,0,100
Università degli Studi di Padova: 148125/14,0,1,0,0,0,0,1,100,0,0,100
"Università degli Studi di Parma, UNIPR",0,0,1,0,0,0,1,100,0,0,100
"Università degli Studi di Trento, UNITN",0,2,0,0,1,0,3,100,0,0,100
Università degli Studi di Verona,0,0,0,0,0,1,1,100,0,0,100
Università degli Studi di Verona: N R13 0001 06,0,0,0,0,0,1,1,100,0,0,100
Università di Catania,0,0,0,0,1,0,1,100,0,0,100
"Universität Bern, UB",0,0,0,0,0,1,1,100,0,0,100
"Universität Bremen, Uni Bremen",1,0,0,0,0,0,1,0,1,0,100
"Universität Hamburg, UH",0,2,0,0,0,0,2,100,0,0,100
"Universität Hamburg, UH: NWF-18/10",0,1,0,0,0,0,1,100,0,0,100
Universität Heidelberg,0,0,0,0,0,1,1,100,0,0,100
Universität Heidelberg: 121/2000,0,0,0,0,0,1,1,100,0,0,100
Universität Rostock,0,1,0,0,0,0,1,100,0,0,100
"Universität Ulm, UULM",0,1,0,0,3,0,4,100,0,0,100
Universität Wien,1,1,0,0,0,1,3,66,1,0,100
Universität Wien: F?rderungsstipendium,0,1,0,0,0,0,1,100,0,0,100
"Université Laval, UL",0,0,0,1,0,0,1,100,0,0,100
"Université Pierre et Marie Curie, UPMC",0,0,0,2,0,0,2,100,0,0,100
"Université de Lausanne, UNIL",0,0,0,1,0,0,1,100,0,0,100
Université du Luxembourg,0,0,0,0,0,1,1,100,0,0,100
"Univerzita Karlova v Praze, UK",0,1,0,0,1,0,2,100,0,0,100
"Univerzita Karlova v Praze, UK: AZV NU20-07-00182",0,0,0,0,1,0,1,100,0,0,100
"Univerzita Karlova v Praze, UK: SVV2019/260367",0,1,0,0,0,0,1,100,0,0,100
UoA Arts Faculty Doctoral Research Grant,1,0,0,0,0,0,1,0,1,0,100
UoA Doctoral Scholarship,1,1,0,0,0,0,2,50,1,0,100
UoA ECREA,1,0,0,0,0,0,1,0,1,0,100
UoA FRDF fund,1,0,0,0,0,0,1,0,0,1,100
UoA Faculty Research Development Fund,4,0,0,0,0,0,4,0,2,2,100
UoA doctoral scholarship,0,1,0,0,0,0,1,100,0,0,100
UoA through a PBRF grant,0,0,0,0,1,0,1,100,0,0,100
UoA-1606,0,0,0,1,0,0,1,100,0,0,100
Upjohn Pty Ltd.,0,1,0,0,0,0,1,100,0,0,100
Uppsala University,0,1,0,0,0,0,1,100,0,0,100
"Urban Coast Institute (Monmouth University, NJ, USA)",0,1,0,0,0,0,1,100,0,0,100
"Uroxsys Ltd., Auckland, New Zealand",0,1,0,0,0,0,1,100,0,0,100
Utah State University,0,0,0,0,1,0,1,100,0,0,100
Utah State University's Remote Sensing Services Laboratory,0,0,0,0,0,1,1,100,0,0,100
Utrecht University High Potential grant,0,0,0,1,0,0,1,100,0,0,100
"Utting Postdoctoral Fellowship from the Jewish General Hospital, Montreal, Quebec",0,0,0,0,1,0,1,100,0,0,100
"Utting Postdoctoral Fellowship from the Jewish General Hospital, Montreal, Quebec, Canada",0,0,0,0,1,0,1,100,0,0,100
"Utting Postdoctoral Fellowship from the Jewish General Hospital, Montreal, Quebec, QC, Canada",0,0,0,0,0,1,1,100,0,0,100
V-Foundation Award,0,0,0,0,1,0,1,100,0,0,100
VA Merit ReviewUS Department of Veterans Affairs,1,0,0,0,0,0,1,0,1,0,100
VA Research ServiceUS Department of Veterans Affairs,0,0,0,0,1,0,1,100,0,0,100
VC Research,1,0,0,0,0,0,1,0,0,0,0
VCR 0000018,1,0,0,0,0,0,1,0,0,0,0
VEGA Research GrantsVedecka grantova agentura MSVVaS SR a SAV (VEGA),0,0,0,0,1,0,1,100,0,0,100
VEGAVedecka grantova agentura MSVVaS SR a SAV (VEGA)European Commission,1,0,0,0,0,0,1,0,1,0,100
VENI grant from the Dutch Research Council,0,0,0,1,0,0,1,100,0,0,100
"VESKI (Victorian Endowment for Science, Knowledge and Innovation)",1,0,0,0,0,0,1,0,1,0,100
VESKI fellowship award,1,0,0,0,0,0,1,0,1,0,100
VIDI project from the Dutch Research Council (NWO project),0,0,0,1,0,0,1,100,0,0,100
VIEW 2020 team,1,0,0,0,0,0,1,0,1,0,100
"VSB fonds (Verenigde Spaar Bankenfonds), Netherlands",0,0,0,0,0,1,1,100,0,0,100
"VSC CR, Czech RepublicCzech Republic Government",0,0,2,0,0,0,2,100,0,0,100
VTT Technical Research Centre of Finland (ITEA 3 15008 ESTABLISH project),1,0,0,0,0,0,1,0,0,0,0
VUB Strategic Research Program (SRP),0,0,0,0,1,0,1,100,0,0,100
VUW Doctoral Scholarship,0,1,0,0,0,0,1,100,0,0,100
VUW University Research Fund grant,1,0,0,0,0,0,1,0,1,0,100
Valparaiso University,0,1,0,0,0,0,1,100,0,0,100
"Van Harreveld Stichting, Netherlands",0,0,0,0,1,0,1,100,0,0,100
"Vanderbilt Center for Tobacco, Addiction, and Lifestyle",0,0,0,1,0,0,1,100,0,0,100
Vanderbilt University,0,0,0,0,1,0,1,100,0,0,100
Vanier Canada Graduate Scholarship,1,0,0,0,3,1,5,80,0,0,80
Vanuatu Ministry of Health,1,0,0,0,0,0,1,0,1,0,100
Vastra Gotalands lans landsting Mobility for Regional Excellence 2020 (MoRE2020),0,0,0,0,0,1,1,100,0,0,100
"VedeckÃ¡ GrantovÃ¡ AgentÃºra MÅ VVaÅ  SR a SAV, VEGA",0,0,0,0,1,0,1,100,0,0,100
"Vedecká Grantová Agentúra MŠVVaŠ SR a SAV, VEGA",1,0,0,0,0,1,2,50,1,0,100
"Vedecká Grantová Agentúra MŠVVaŠ SR a SAV, VEGA: 1/0416/17",0,0,0,0,0,1,1,100,0,0,100
"Vedecká Grantová Agentúra MŠVVaŠ SR a SAV, VEGA: 2/0145/17, BM1405",1,0,0,0,0,0,1,0,1,0,100
Velux Stiftung,0,1,0,0,0,0,1,100,0,0,100
Veneto RegionRegione Veneto,0,0,0,0,0,2,2,100,0,0,100
Vermont Oxford Network,1,0,0,0,0,0,1,0,0,0,0
Vernon Tews Educational Trust PhD scholarship,1,0,0,0,0,0,1,0,1,0,100
Vernon Willey Trust Fellowship,0,0,0,0,1,0,1,100,0,0,100
Vertex Pharmaceuticals,0,0,0,0,2,0,2,100,0,0,100
Veski,1,0,0,0,0,0,1,0,1,0,100
Veski Inspiring Women Fellowship,1,0,0,0,0,0,1,0,0,0,0
VetenskapsradetSwedish Research Council,0,1,0,1,0,1,3,100,0,0,100
"VetenskapsrÃ¥det, VR",1,0,0,0,0,3,4,75,1,0,100
"VetenskapsrÃ¥det, VR: 2012-1786",0,0,0,0,0,1,1,100,0,0,100
"VetenskapsrÃ¥det, VR: 2017-03780",0,0,0,0,0,1,1,100,0,0,100
"VetenskapsrÃ¥det, VR: 2018-02480",0,0,0,0,0,1,1,100,0,0,100
"VetenskapsrÃ¥det, VR: K2014-54X-20642-07-4",1,0,0,0,0,0,1,0,1,0,100
"Vetenskapsrådet, VR",2,4,0,2,4,6,18,88,2,0,100
"Vetenskapsrådet, VR: 2012-3996",0,1,0,0,0,0,1,100,0,0,100
"Vetenskapsrådet, VR: 2012‐3996",0,1,0,0,0,0,1,100,0,0,100
"Vetenskapsrådet, VR: 2013-8252",0,0,0,0,0,1,1,100,0,0,100
"Vetenskapsrådet, VR: 2015-01100",0,0,0,0,0,1,1,100,0,0,100
"Vetenskapsrådet, VR: 2016-01001",1,0,0,0,0,0,1,0,1,0,100
"Vetenskapsrådet, VR: 2017-05309",0,1,0,0,0,0,1,100,0,0,100
"Vetenskapsrådet, VR: 2017–03780",0,0,0,0,1,0,1,100,0,0,100
"Vetenskapsrådet, VR: 2019‐04739, 310030‐185223",0,0,0,1,0,0,1,100,0,0,100
"Vetenskapsrådet, VR: 349-2007-8654",1,0,0,0,0,0,1,0,1,0,100
"Vetenskapsrådet, VR: 349-2007-8690",0,1,0,0,0,0,1,100,0,0,100
"Vetenskapsrådet, VR: K2006-72X-20157-01-2, K2008-55X-20157-03-3, K2015-55X-22674-01-4",0,0,0,0,0,1,1,100,0,0,100
"Vetenskapsrådet, VR: K2007-53P-20322-01-4",0,0,0,0,1,0,1,100,0,0,100
"Vetenskapsrådet, VR: Vetenskapsr?det 2012-3996",0,0,0,0,1,0,1,100,0,0,100
Veterans AffairsUS Department of Veterans Affairs,0,0,0,2,3,0,5,100,0,0,100
Veterinary Enterprises Group Ltd,1,0,0,0,0,0,1,0,1,0,100
Vialactia Biosciences (NZ) Ltd.,1,0,0,0,0,0,1,0,1,0,100
VicHealth,0,3,0,1,0,1,5,100,0,0,100
VicHealth grant,1,0,0,0,0,0,1,0,1,0,100
VicHealth: 20122,0,1,0,0,0,0,1,100,0,0,100
Vice-Chancellor Strategic Development Fund Project,1,0,0,0,0,0,1,0,1,0,100
"Vice-Chancellor for Research of Bushehr University of Medical Sciences, Bushehr, Iran",1,0,0,0,0,0,1,0,1,0,100
Vice-Chancellor's Fellowship at the University of Sheffield,0,0,0,0,1,0,1,100,0,0,100
"Vicerrectoria de Investigacion, Desarrollo e Innovacion de Universidad de Santiago de Chile",1,0,0,0,0,0,1,0,0,1,100
Victoria,0,1,0,0,0,0,1,100,0,0,100
Victoria Deaf Education Institute,2,2,0,0,1,0,5,60,1,1,100
Victoria Doctoral Scholarship - Victoria University of Wellington,0,1,0,0,0,0,1,100,0,0,100
Victoria University Doctoral Scholarship,1,0,0,0,0,0,1,0,0,0,0
Victoria University Wellington grant,2,0,0,0,0,0,2,0,0,2,100
Victoria University of New Zealand India Research Institute Grant,1,0,0,0,0,0,1,0,0,1,100
Victoria University of Wellington,12,0,0,0,2,1,15,20,9,3,100
Victoria University of Wellington (Doctoral Scholarship),1,0,0,0,0,0,1,0,0,0,0
Victoria University of Wellington Doctoral Scholarship,1,0,0,0,0,0,1,0,1,0,100
Victoria University of Wellington Faculty of Science,0,0,0,0,0,1,1,100,0,0,100
Victoria University of Wellington PhD Scholarship,1,0,0,0,0,0,1,0,1,0,100
Victoria University of Wellington Research Fund,0,1,0,0,0,0,1,100,0,0,100
Victoria University of Wellington Science Faculty Research Grant,0,0,0,1,0,0,1,100,0,0,100
Victoria University of Wellington and New Zealand's National Institute of Water and Atmospheric Research,1,0,0,0,0,0,1,100,0,0,100
Victoria University of Wellington grant,1,0,0,0,0,0,1,0,0,1,100
"Victoria University of Wellington, WGTN",8,1,0,1,2,1,13,38,6,1,92
Victoria University of Wellington: BMISK1401,1,0,0,0,0,0,1,0,1,0,100
"Victoria University, VU",0,0,0,1,0,0,1,100,0,0,100
Victorian Breast Cancer Research Consortium,0,1,0,0,0,0,1,100,0,0,100
Victorian Cancer Agency,1,0,0,0,0,0,1,0,0,0,0
"Victorian Cancer Agency, VCA",1,0,0,0,0,0,1,0,0,0,0
Victorian Deaf Education Institute,4,2,0,1,0,0,7,42,2,0,71
Victorian Department of Health and Human Services (DHHS),1,0,0,0,0,0,1,0,1,0,100
Victorian Department of Human Services,0,1,0,0,0,0,1,100,0,0,100
Victorian Government,0,0,0,1,0,0,1,100,0,0,100
Victorian Government Infrastructure Support Program,0,0,0,1,0,0,1,100,0,0,100
Victorian Government Operational Infrastructure Fund,1,0,0,0,0,0,1,0,0,0,0
Victorian Government through the Operational Infrastructure Scheme,0,0,0,2,0,1,3,100,0,0,100
"Victorian Government's Infrastructure Support Program, Melbourne, Australia",5,0,0,0,0,0,5,100,0,0,100
Victorian Government's Operational Infrastructure Program,4,0,0,0,0,0,4,100,0,0,100
Victorian Government's Operational Infrastructure Programme,1,0,0,0,0,0,1,100,0,0,100
Victorian Government's Operational Infrastructure Support Program,7,0,0,0,0,0,7,100,0,0,100
Victorian Government's Operational Infrastructure Support Programme,0,1,0,0,0,0,1,100,0,0,100
Victorian Health Promotion Foundation (Australia),0,1,0,0,0,0,1,100,0,0,100
Victorian Health Promotion Foundation (VicHealth),0,1,0,0,0,0,1,100,0,0,100
Victorian Legal Services Board and Commissioner,0,0,0,0,1,0,1,100,0,0,100
Victorian OIS program,0,1,0,0,0,0,1,100,0,0,100
Victorian Responsible Gambling Foundation,1,0,0,0,0,0,1,0,1,0,100
Victorian Responsible Gambling Foundation (VRGF),2,0,0,0,0,0,2,0,1,1,100
"Victorian Responsible Gambling Foundation, Australia",1,1,0,0,0,0,2,50,1,0,100
Victorian State Government,0,1,0,0,0,0,1,100,0,0,100
Victorian State Government Operational Infrastructure Support,0,0,0,1,0,0,1,100,0,0,100
Vienna Science and Technology Fund,0,1,0,0,0,0,1,100,0,0,100
"Vienna Science and Technology Fund, WWTF",0,1,0,0,0,1,2,100,0,0,100
"Vienna Science and Technology Fund, WWTF: 31BD30_172465, CS11-008",0,1,0,0,0,0,1,100,0,0,100
"Vienna Science and Technology Fund, WWTF: CS 18-023",0,0,0,0,0,1,1,100,0,0,100
Vienna University of Economics and Business (WU),0,0,0,0,0,1,1,100,0,0,100
Vietnam government through a New Zealand-ASEAN Scholarship,1,0,0,0,0,0,1,0,1,0,100
Vifor Pharma,1,1,0,3,1,0,6,83,0,0,83
"Vignan's Foundation for Science, Technology and Research, VFSTRU",1,0,0,0,0,0,1,100,0,0,100
"Vignan's Foundation for Science, Technology and Research, VFSTRU: 06",1,0,0,0,0,0,1,100,0,0,100
ViiV Healthcare,0,0,0,0,1,0,1,100,0,0,100
Villum Fonden,2,0,0,0,2,0,4,50,2,0,100
Villum Fonden: 25900,0,0,0,0,1,0,1,100,0,0,100
Villum Foundation,1,0,0,0,1,0,2,50,1,0,100
Villum Investigator (IceFlow),0,0,0,0,1,0,1,100,0,0,100
Virginia Tech,1,0,0,0,0,0,1,0,1,0,100
Viscount Plastics,1,0,0,0,0,0,1,0,1,0,100
Vision Matauranga Capability Fund,0,1,0,0,0,0,1,100,0,0,100
