Department,Total,closed,gold,diamond,bronze,green,hybrid,Journal articles,Open,% Open,Closed/AAM embargoed,Closed/AAM immediate,Potential % open
"The New Zealand Institute for Plant and Food Research Limited, Auckland, 1142, New Zealand, School of Biological Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"The New Zealand Institute for Plant and Food Research Limited, Auckland, New Zealand, Bio-Protection Research Centre, Lincoln, New Zealand, School of Biological Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"The New Zealand Institute for Plant and Food Research Limited, Auckland, New Zealand, School of Biological Sciences, The University of Auckland",2,0,2,0,0,0,0,2,2,100%,0,0,100%
"The New Zealand Institute for Plant and Food Research Limited, Auckland, New Zealand, School of Biological Sciences, University of Auckland",2,0,1,0,0,1,0,2,2,100%,0,0,100%
"The New Zealand Institute for Plant and Food Research Limited, Biosecurity Group, Gerald St, Lincoln, 7608, New Zealand, School of Biological Sciences, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"The New Zealand Institute for Plant and Food Research Limited, Christchurch, 8140, New Zealand, School of Biological Sciences, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"The New Zealand Institute for Plant and Food Research Limited, Christchurch, New Zealand, Plant Biosecurity Cooperative Research Centre, Bruce, Australia, School of Biological Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"The New Zealand Institute for Plant and Food Research Limited, Christchurch, New Zealand, School of Chemical Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"The New Zealand Institute for Plant and Food Research Limited, Gerald St, Lincoln, 7608, New Zealand, School of Biological Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"The New Zealand Institute for Plant and Food Research Limited, PB 4704, Christchurch, 8140, New Zealand, School of Biological Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"The New Zealand Institute for Plant and Food Research Limited, PB 4704, Christchurch, New Zealand, Better Border Biosecurity (B3), Lincoln, 7608, New Zealand, Centre for Biodiversity and Biosecurity, School of Biological Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"The New Zealand Institute for Plant and Food Research Limited, Private Bag 1401, Havelock North4172, New Zealand, School of Environment, The University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"The New Zealand Institute for Plant and Food Research Limited, Private Bag 4704, Christchurch Mail Centre, Christchurch, 8140, New Zealand, School of Biological Sciences, The University of Auckland",2,1,1,0,0,0,0,2,1,50%,1,0,100%
"The New Zealand Institute for Plant and Food Research Limited, Private Bag 4704, Christchurch Mail Centre, Christchurch, 8140, New Zealand, School of Biological Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"The New Zealand Institute for Plant and Food Research Limited, Private Bag 4704, Christchurch Mail Centre, Christchurch, 8140, New Zealand, School of Chemical Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"The New Zealand Institute for Plant and Food Research Limited, Private Bag 4704, Christchurch, 8140, New Zealand, School of Biological Sciences, University of Auckland",2,0,2,0,0,0,0,2,2,100%,0,0,100%
"The New Zealand Institute for Plant and Food Research Limited, Private Bag 92169, Auckland Mail Centre, Auckland, 1142, New Zealand, School of Biological Sciences, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"The New Zealand Institute for Plant and Food Research Ltd, Christchurch PB 4704, Lincoln, New Zealand, Centre for Biodiversity and Biosecurity, School of Biological Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"The New Zealand Institute for Plant and Food Research Ltd, Lincoln, New Zealand, School of Biological Sciences, University of Auckland",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"The New Zealand Institute for Plant and Food Research Ltd, Motueka, 7198, New Zealand, School of Biological Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"The New Zealand Institute for Plant and Food Research Ltd, PB 4704, Christchurch, 8140, New Zealand, School of Biological Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"The New Zealand Institute for Plant& Food Research Ltd, Waikato Mail Centre, Private Bag 3230, Hamilton, 3240, New Zealand, School of Biological Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"The New Zealand Neurological Foundation Human Brain Bank, Centre for Brain Research, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"The Photon Factory, The University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"The Riddet Institute, Massey University, Palmerston North, New Zealand, High-Value Nutrition National Science Challenge, Auckland, New Zealand, Liggins Institute, The University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"The Riddet Institute, Massey University, Palmerston North, New Zealand, The High-Value Nutrition National Science Challenge, Auckland, New Zealand, Human Nutrition Unit, Department of Medicine, School of Biological Sciences, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"The School of Biological Sciences, University of Auckland",2,0,0,0,1,0,1,2,2,100%,0,0,100%
"The School of Nursing, Faculty of Medical and Health Sciences, The University of Auckland",2,1,1,0,0,0,0,2,1,50%,1,0,100%
"The School of Nursing, The University of Auckland",2,1,0,0,1,0,0,2,1,50%,1,0,100%
"The School of Population Health, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"The School of Psychology, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"The School of The Environment, The University of Auckland",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"The Seventh Affiliated Hospital, Sun Yat-sen University, 628 Zhenyuan Road, Guangming District, Shenzhen, 518107, China, Institute of Clinical Pharmacology, Guangzhou University of Chinese Medicine, 12 Jichang Road, Baiyun District, Guangzhou, 510000, China, Guangdong Metabolic Disease Research Center of Integrated Chinese and Western Medicine, Guangzhou Higher Education Mega Center, 280 Waihuangdong Road, Guangzhou, 510008, China, The Department of Pharmacology and Clinical Pharmacology, School of Medical Sciences, Faculty of Medical and Health Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
The University of Auckland,212,140,11,2,9,31,19,208,72,34%,74,57,95%
"The University of Melbourne, Melbourne, VIC, Australia, Murdoch Children's Research Institute, Melbourne, VIC, Australia, Department of Paediatrics & The Liggins Institute, The University of Auckland",1,1,0,0,0,0,0,0,0,,0,0,0%
"The University of Melbourne, Parkville, Victoria, Australia, Murdoch Children's Research Institute, Parkville, Victoria, Australia, Liggins Institute and Depart of Paediatrics, The University of Auckland",1,1,0,0,0,0,0,0,0,,0,0,0%
"The University of Melbourne, ParkvilleVIC, Australia, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"The University of Melbourne, The University of Auckland",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"The University of Queensland, School of Pharmacy, Pharmacy Australia Centre of Excellence, 20 Cornwall Street, Woolloongabba, Brisbane, QLD  4102, Australia, Buchanan Ocular Therapeutics Unit, Department of Ophthalmology, New Zealand National Eye Centre, Faculty of Medical and Health Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"The, New Zealand Institute for Plant and Food Research Limited, Auckland, New Zealand, School of Biological Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Theological and Religious Studies, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Tianjin Key Laboratory of Civil Structure Protection and Reinforcement, Tianjin Chengjian University, Tianjin, 300384, China, Department of Civil and Environmental Engineering, University of Auckland",3,1,2,0,0,0,0,3,2,66%,1,0,100%
"Translational Therapeutics Team, Auckland Cancer Society Research Centre, School of Medical Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Transportation Research Centre, Department of Civil and Environmental Engineering, The University of Auckland",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Transportation Research Centre, Department of Civil and Environmental Engineering, University of Auckland",4,4,0,0,0,0,0,4,0,0%,3,1,100%
"Transportation Research Institute, Technion – Israel Institute of Technology, Haifa, 32000, Israel, Transportation Research Centre, Faculty of Engineering, University of Auckland",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Transportation Research Institute, Technion–Israel Institute of Technology, Haifa, Israel, Transportation Research Centre, Faculty of Engineering, University of Auckland",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Transportation Research Institute, Technion—Israel Institute of Technology, Faculty of Civil and Environmental Engineering, Haifa, 32000, Israel, Department of Civil and Environmental Engineering, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Trauma Quality Improvement Sub-Committee, Royal Australasian College of Surgeons, Australia, Australasian Trauma Society, Australia, Australian Trauma Quality Improvement Program (AusTQIP), Australia, Centre for Infectious Diseases and Microbiology and the Directorate of Nursing, Midwifery and Clinical Governance, Western Sydney Local Health District, Westmead, NSW, Australia, Waikato District Health Board, Hamilton, New Zealand, Waikato Clinical School, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Trauma Services, Auckland City Hospital, Faculty of Medical and Health Sciences, University of Auckland",2,2,0,0,0,0,0,2,0,0%,0,0,0%
"Tree-Ring Laboratory, School of Environment, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Turning Point, Eastern Health, 110 Church St, Richmond, VIC  3121, Australia, School of Population Health, Faculty of Medical and Health Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Turning Point, Eastern Health, Richmond, Australia, School of Population Health, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"UCL Experimental Psychology, 26 Bedford Way, London, WC1H 0AP, United Kingdom, School of Optometry & Vision Science, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"UMR ENTROPIE, Université de La Réunion, IRD, CNRS, Saint-Denis Cedex 9, Reunion, School of Biological Sciences and Department of Statistics, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"United Kingdom Dementia Research Institute Centre, Maurice Wohl Clinical Neuroscience Institute, Institute of Psychiatry, Psychology and Neuroscience, King's College London, 125 Coldharbour Lane, Camberwell, London, SE5 9NU, United Kingdom, Centre for Brain Research, University of Auckland",1,0,0,0,0,0,1,0,0,,0,0,0%
"United Kingdom Dementia Research Institute Centre, Maurice Wohl Clinical Neuroscience Institute, Institute of Psychiatry, Psychology and Neuroscience, King's College London, London, United Kingdom, Centre for Brain Research, University of Auckland",1,0,0,0,0,1,0,0,0,,0,0,0%
"Univ Auckland New Zealand, Dept Mkt",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland New Zealand, Dept Surg",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Univ Auckland, 1-33 Harapaki Rd",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, 10 Symonds St",2,2,0,0,0,0,0,2,0,0%,0,2,100%
"Univ Auckland, 12 Grafton Rd",9,6,0,0,0,2,1,9,3,33%,5,0,88%
"Univ Auckland, 18 Symonds St",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Univ Auckland, 20 Symonds St",4,2,1,0,0,1,0,3,2,66%,1,0,75%
"Univ Auckland, 23 Symonds St",4,3,1,0,0,0,0,4,1,25%,2,1,100%
"Univ Auckland, 4-6 Pk Ave",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, 70 Symonds St",1,1,0,0,0,0,0,0,0,,0,0,0%
"Univ Auckland, 74 Epsom Ave",4,3,1,0,0,0,0,4,1,25%,0,3,100%
"Univ Auckland, 80 Pk Rd",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Auckland, 81-106 Becroft Dr",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Auckland, 85 Pk Rd",5,5,0,0,0,0,0,5,0,0%,4,1,100%
"Univ Auckland, 93 Grafton Rd",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, A Better Start Natl Sci",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, A Better Start Natl Sci Challenge",6,3,3,0,0,0,0,6,3,50%,3,0,100%
"Univ Auckland, ABI",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, ACSRC",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Accounting",3,1,0,0,1,0,1,3,2,66%,1,0,100%
"Univ Auckland, Acoust Ctr",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Acoust Res Ctr",12,9,0,0,0,2,1,12,3,25%,8,1,100%
"Univ Auckland, Anaesthesiol",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Anat & Med Imaging",5,2,1,0,0,0,2,5,3,60%,2,0,100%
"Univ Auckland, Anat & Med Imaging Dept",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Anat Med Imaging",3,3,0,0,0,0,0,3,0,0%,3,0,100%
"Univ Auckland, Anat Pathol",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Univ Auckland, Anthropol",4,1,1,0,1,0,1,4,3,75%,1,0,100%
"Univ Auckland, Anthropol Programme",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Aotearoa",2,1,1,0,0,0,0,2,1,50%,1,0,100%
"Univ Auckland, Appl Language Studies & Linguist",2,2,0,0,0,0,0,2,0,0%,1,1,100%
"Univ Auckland, Appl Translat Res Grp",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Architecture & Planning",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Univ Auckland, Art Hist",3,2,1,0,0,0,0,3,1,33%,2,0,100%
"Univ Auckland, Asian Studies",4,4,0,0,0,0,0,4,0,0%,4,0,100%
"Univ Auckland, Auckland",984,485,66,166,81,74,112,911,490,53%,252,102,85%
"Univ Auckland, Auckland 0624",2,2,0,0,0,0,0,2,0,0%,0,0,0%
"Univ Auckland, Auckland 1",2,1,0,0,0,0,1,2,1,50%,1,0,100%
"Univ Auckland, Auckland 1010",13,10,0,0,2,1,0,12,3,25%,5,4,92%
"Univ Auckland, Auckland 1023",3,1,2,0,0,0,0,3,2,66%,1,0,100%
"Univ Auckland, Auckland 1072",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Auckland, Auckland 1142",14,9,2,0,0,3,0,14,5,35%,2,5,85%
"Univ Auckland, Auckland Bioengn Inst",296,168,69,3,18,24,14,270,123,45%,119,18,87%
"Univ Auckland, Auckland Business Sch",4,3,0,0,0,1,0,4,1,25%,2,0,75%
"Univ Auckland, Auckland CBD",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Auckland Canc Soc",16,7,4,0,0,4,1,16,9,56%,4,1,87%
"Univ Auckland, Auckland Canc Soc Res Ctr",57,30,13,1,3,4,6,57,27,47%,21,0,84%
"Univ Auckland, Auckland Cent",3,2,0,0,0,0,1,3,1,33%,0,1,66%
"Univ Auckland, Auckland City Hosp",21,10,2,0,5,3,1,21,11,52%,7,0,85%
"Univ Auckland, Auckland DHB",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Auckland Dist Hlth Board",4,1,0,0,1,2,0,4,3,75%,1,0,100%
"Univ Auckland, Auckland Genom",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Auckland Hosp",3,1,0,0,1,1,0,3,2,66%,1,0,100%
"Univ Auckland, Auckland Law Sch",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Auckland Mail Ctr",9,5,1,0,0,0,3,9,4,44%,4,1,100%
"Univ Auckland, Auckland Reg Publ Hlth Serv",2,1,0,1,0,0,0,2,1,50%,1,0,100%
"Univ Auckland, Auckland Sci Analyt Serv",3,2,1,0,0,0,0,3,1,33%,2,0,100%
"Univ Auckland, Auckland Starship Childrens Hosp",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Auckland Univ Technol",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Audiol Sect",7,6,0,0,1,0,0,7,1,14%,5,1,100%
"Univ Auckland, Augmented Human Lab",4,4,0,0,0,0,0,0,0,,0,0,0%
"Univ Auckland, Australasian Students Surg Assoc",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Bay Plenty",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Better Start Natl Sci Challenge",17,8,7,0,1,1,0,17,9,52%,7,0,94%
"Univ Auckland, Bioengn Fac",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Bioengn Inst",8,4,2,0,1,0,1,7,4,57%,3,0,87%
"Univ Auckland, Bioinformat Inst",2,1,1,0,0,0,0,2,1,50%,0,0,50%
"Univ Auckland, Biol Sci",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Bioluminescent Superbugs Lab",1,0,0,1,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Biomed Imaging Res Unit",3,0,3,0,0,0,0,3,3,100%,0,0,100%
"Univ Auckland, Biomimet Lab",1,1,0,0,0,0,0,0,0,,0,0,0%
"Univ Auckland, Bone & Joint Lab",2,1,1,0,0,0,0,2,1,50%,1,0,100%
"Univ Auckland, Bone & Joint Res Grp",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Brain Res New Zealand",5,2,1,0,1,0,1,5,3,60%,2,0,100%
"Univ Auckland, Brain Res New Zealand BRNZ",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Univ Auckland, Brain Res New Zealand Rangahau Roro Aotearoa",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Buchanan Ocular Therapeut Unit",3,2,1,0,0,0,0,3,1,33%,2,0,100%
"Univ Auckland, Built Environm Engn Dept",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Business Sch",97,73,4,0,3,15,2,97,24,24%,48,25,100%
"Univ Auckland, Business Sch New Zealand",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Auckland, CACM",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Univ Auckland, CARES",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Auckland, COMPASS",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Univ Auckland, COMPASS Res Ctr",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Canc Soc Res Ctr",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Canc Trials New Zealand",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Cardiovasc Res Grp",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Auckland, Chem & Mat Engn",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Univ Auckland, Chem & Mat Engn Dept",8,5,1,1,0,1,0,8,3,37%,5,0,100%
"Univ Auckland, Chem Sci",2,0,0,0,1,1,0,2,2,100%,0,0,100%
"Univ Auckland, Child Hlth",1,0,0,1,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Childrens Emergency Dept",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Univ Auckland, China Studies Ctr",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Auckland, City Campus",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Univ Auckland, City Ctr",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Auckland, Civil & Environm Engn",9,6,2,0,0,0,1,9,3,33%,3,3,100%
"Univ Auckland, Civil & Environm Engn Dept",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Univ Auckland, Clin & Forens Psychol",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Auckland, Clin Med Eth",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Auckland, Clin Psychol",2,2,0,0,0,0,0,2,0,0%,1,1,100%
"Univ Auckland, Clin Psychol Programme",2,2,0,0,0,0,0,2,0,0%,0,2,100%
"Univ Auckland, Clin Skills Ctr",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Univ Auckland, Cochrane Gynaecol & Fertil",2,1,0,0,0,0,1,2,1,50%,1,0,100%
"Univ Auckland, Cochrane Gynaecol & Fertil Grp",6,2,0,0,0,2,2,6,4,66%,2,0,100%
"Univ Auckland, Cochrane Gynecol & Fertil Grp",2,0,0,0,2,0,0,2,2,100%,0,0,100%
"Univ Auckland, Cochrane Menstrual Disorders & Subfertil Grp",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Univ Auckland, Comp Sci",4,3,0,0,0,1,0,3,1,33%,0,2,75%
"Univ Auckland, Comp Sci Dept",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Auckland, Comp Syst Engn",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Auckland, Compass Res Ctr",1,0,0,1,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Conservat Int Asia Pacific Field Div",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Conservat Int Asia Pacific Marine Program",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Auckland, Conservat Int New Zealand & Pacific Isl",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Conservat Int Pacific Isl Programme",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Counselling Human Serv & Social Work",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Counsellor Educ Programme",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Auckland, Counties Manukau Dist Hlth Board",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Creat Arts & Ind",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Creat Design & Addit Mfg Lab",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Univ Auckland, Criminal Law",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Criminol",2,2,0,0,0,0,0,2,0,0%,1,1,100%
"Univ Auckland, Criminol & Sociol",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Crit Food Studies Grp",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Auckland, Crit Social Psychol",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Auckland, Crit Studies Educ",4,4,0,0,0,0,0,4,0,0%,4,0,100%
"Univ Auckland, Ctr Addict Res",3,2,1,0,0,0,0,3,1,33%,2,0,100%
"Univ Auckland, Ctr Addict Res CFAR",2,1,0,0,1,0,0,1,0,0%,1,0,50%
"Univ Auckland, Ctr Adv",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Ctr Adv Composite Mat",30,23,3,1,1,1,1,30,7,23%,19,2,93%
"Univ Auckland, Ctr Adv Composite Mat CACM",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Ctr Adv MRI",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Ctr Adv MRI CAMRI",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Ctr Automat & Robot Engn Sci",4,2,2,0,0,0,0,4,2,50%,2,0,100%
"Univ Auckland, Ctr Biodivers & Biosccur",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Ctr Biodivers & Biosecur",16,6,10,0,0,0,0,16,10,62%,5,0,93%
"Univ Auckland, Ctr Brain Res",128,65,33,0,10,10,10,127,63,49%,54,5,95%
"Univ Auckland, Ctr Brain Res & Brain Res New Zealand",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Ctr Brain Res & NeuroValida",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Ctr Brain Res Neurogenet Clin",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Auckland, Ctr Brain Res Neurogenet Res Clin",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Ctr Computat Evolut",15,1,7,1,1,2,3,15,14,93%,1,0,100%
"Univ Auckland, Ctr Dev Studies",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Auckland, Ctr Disaster Recovery Resilience & Reconstruct",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Ctr E Res",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Ctr Educ Leadership",2,2,0,0,0,0,0,2,0,0%,0,2,100%
"Univ Auckland, Ctr Fundamental Inquiry",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Ctr Green Chem Sci",18,16,1,0,0,1,0,18,2,11%,15,0,94%
"Univ Auckland, Ctr Human Evolut Adaptat & Dis",2,0,2,0,0,0,0,2,2,100%,0,0,100%
"Univ Auckland, Ctr Learning & Res Higher Educ",9,8,0,1,0,0,0,9,1,11%,7,1,100%
"Univ Auckland, Ctr Learning & Res Higher Educ CLeaR",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Ctr Longitudinal Res",3,0,0,1,1,0,1,3,3,100%,0,0,100%
"Univ Auckland, Ctr Longitudinal Res He Ara Ki Mua",28,13,11,0,2,1,1,28,15,53%,10,3,100%
"Univ Auckland, Ctr Longitudinal Res He Ara Ki Mua & Growing New",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Ctr Longitudinal Res He Ara ki Mua",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Auckland, Ctr Longitudinal Research He Ara ki Mua",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Univ Auckland, Ctr Med & Hlth Sci",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Ctr Med & Hlth Sci Educ",32,17,5,2,6,1,1,32,15,46%,14,3,100%
"Univ Auckland, Ctr Methods & Policy Applicat Social Sci",8,3,5,0,0,0,0,8,5,62%,2,0,87%
"Univ Auckland, Ctr Methods & Policy Applicat Social Sci COMPASS",6,3,1,0,0,2,0,6,3,50%,2,0,83%
"Univ Auckland, Ctr Res & Learning Higher Educ",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Auckland, Ctr Sci Policy Diplomacy & Soc",2,1,0,0,1,0,0,2,1,50%,1,0,100%
"Univ Auckland, Ctr Stat Consulting",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Univ Auckland, Ctr Supply Chain Management",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Auckland, Ctr Theoret Chem & Phys",3,1,0,0,1,0,1,3,2,66%,0,1,100%
"Univ Auckland, Ctr eRes",6,4,0,0,1,0,1,5,2,40%,2,1,83%
"Univ Auckland, Cure Kids Chair Child Hlth Res",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Curriculum & Pedag",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Cyber Secur Foundry",4,1,0,0,0,1,2,2,1,50%,0,1,50%
"Univ Auckland, DELNA",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, DairyNZ Ltd",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Dance Movement Therapy Program",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Dance Studies",11,9,0,0,1,1,0,11,2,18%,5,4,100%
"Univ Auckland, Dance Studies Fac Creat Arts & Ind",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Dep Med",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Dept Accounting & Finance",26,24,1,0,1,0,0,26,2,7%,18,5,96%
"Univ Auckland, Dept Anaesthesia",9,3,1,0,4,0,1,9,6,66%,3,0,100%
